IDpol,ClaimNb,Exposure,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Area,Density,Region,ClaimAmount,Power_x_DrivAge,DrivAge_bucket
23707.0,1,0.16,5,16,35,68,B2,Regular,A,39,Haute-Normandie,389.21,175,26-35
23730.0,1,0.42,6,0,50,50,B3,Diesel,A,16,Limousin,1128.12,300,36-50
23891.0,1,1.0,5,3,29,76,B5,Regular,B,87,Bretagne,803.14,145,26-35
23895.0,1,1.0,5,4,33,51,B3,Diesel,D,1690,Bretagne,405.91,165,26-35
23945.0,1,0.37,7,0,31,83,B2,Regular,A,34,Bretagne,4817.74,217,26-35
23980.0,1,1.0,6,10,56,61,B3,Diesel,D,747,Bretagne,1387.24,336,51-70
23985.0,1,1.0,6,5,25,80,B1,Regular,D,634,Bretagne,672.48,150,18-25
24032.0,1,1.0,6,3,25,76,B3,Regular,A,39,Bretagne,1377.95,150,18-25
24072.0,1,1.0,6,3,41,50,B2,Diesel,B,70,Bretagne,564.06,246,36-50
24081.0,1,1.0,6,13,50,50,B3,Regular,A,50,Bretagne,97.13,300,36-50
24110.0,1,1.0,5,3,46,50,B1,Diesel,F,22669,Ile-de-France,2174.7,230,36-50
24144.0,1,1.0,6,7,35,68,B4,Regular,B,51,Bretagne,1128.12,210,26-35
24169.0,1,0.43,5,5,43,90,B3,Diesel,C,133,Bretagne,963.35,215,36-50
24313.0,1,1.0,8,3,52,55,B2,Diesel,B,90,Centre,1491.02,416,51-70
24346.0,1,0.66,6,0,60,50,B1,Regular,A,20,Centre,1865.73,360,51-70
24388.0,1,0.97,7,9,47,50,B2,Diesel,A,44,Centre,55.96,329,36-50
24415.0,1,1.0,7,5,74,52,B2,Regular,B,78,Centre,1128.12,518,
24445.0,1,1.0,11,11,46,62,B13,Regular,C,298,Centre,7083.38,506,36-50
24478.0,1,0.83,4,0,76,50,B1,Regular,A,22,Centre,1128.12,304,
24569.0,1,1.0,7,5,73,82,B2,Regular,B,81,Centre,50.46,511,
24771.0,1,0.76,5,2,27,74,B3,Diesel,C,255,Bretagne,57.74,135,26-35
24783.0,1,0.56,10,3,30,64,B4,Diesel,D,614,Centre,135.7,300,26-35
24936.0,1,1.0,5,4,67,50,B1,Regular,C,126,Centre,700.0,335,51-70
24951.0,1,0.31,6,13,50,50,B2,Diesel,A,29,Centre,364.81,300,36-50
24992.0,2,1.0,6,6,23,112,B2,Diesel,B,61,Centre,1128.12,138,18-25
24992.0,2,1.0,6,6,23,112,B2,Diesel,B,61,Centre,1128.12,138,18-25
25040.0,1,0.09,6,13,33,80,B6,Regular,B,67,Centre,26665.92,198,26-35
25068.0,1,1.0,8,13,46,50,B1,Diesel,C,170,Centre,1128.12,368,36-50
25071.0,1,1.0,4,4,50,60,B1,Regular,B,50,Centre,273.88,200,36-50
25130.0,1,1.0,5,2,54,50,B2,Diesel,A,13,Centre,431.18,270,51-70
25313.0,1,0.55,7,16,74,62,B1,Regular,B,67,Centre,1128.12,518,
25395.0,1,0.7,5,10,20,95,B1,Regular,A,5,Centre,1128.12,100,18-25
25421.0,1,0.6,6,9,20,147,B2,Diesel,A,16,Centre,4749.75,120,18-25
25472.0,1,1.0,7,5,29,50,B1,Diesel,B,67,Centre,84.97,203,26-35
25489.0,1,1.0,6,6,63,50,B2,Diesel,A,13,Centre,1009.69,378,51-70
25509.0,2,0.84,7,9,24,112,B2,Regular,C,295,Centre,619.71,168,18-25
25509.0,2,0.84,7,9,24,112,B2,Regular,C,295,Centre,2673.31,168,18-25
25633.0,1,0.54,4,19,38,50,B1,Regular,B,50,Centre,1128.12,152,36-50
25729.0,1,0.79,7,4,42,50,B1,Regular,C,213,Limousin,1393.49,294,36-50
25744.0,1,0.87,6,6,43,55,B1,Diesel,B,64,Limousin,1128.12,258,36-50
25755.0,1,0.78,4,9,31,62,B2,Diesel,C,213,Limousin,2081.53,124,26-35
25763.0,2,1.0,4,6,54,77,B2,Diesel,A,10,Limousin,1128.12,216,51-70
25763.0,2,1.0,4,6,54,77,B2,Diesel,A,10,Limousin,1128.12,216,51-70
25781.0,1,0.5,5,11,61,62,B3,Regular,A,23,Limousin,466.51,305,51-70
25789.0,1,0.81,4,14,77,50,B2,Regular,C,451,Pays-de-la-Loire,1824.17,308,
25799.0,1,0.2,8,13,27,72,B2,Regular,C,213,Limousin,324.21,216,26-35
25838.0,1,0.25,7,0,38,53,B13,Diesel,B,73,Rhone-Alpes,1128.12,266,36-50
25847.0,1,1.0,6,11,45,56,B6,Diesel,A,23,Limousin,696.7,270,36-50
25863.0,1,0.98,7,12,52,62,B1,Regular,C,213,Limousin,1128.12,364,51-70
25882.0,1,0.78,5,8,33,54,B4,Regular,A,25,Limousin,528.35,165,26-35
25890.0,1,0.7,14,12,29,67,B11,Regular,A,27,Limousin,407.21,406,26-35
25906.0,1,0.28,7,4,27,60,B6,Regular,F,10068,Ile-de-France,1246.34,189,26-35
25916.0,1,1.0,9,10,48,58,B2,Diesel,A,22,Limousin,264.53,432,36-50
25922.0,1,1.0,5,14,38,67,B6,Regular,C,213,Limousin,1128.12,190,36-50
25942.0,1,0.76,7,10,27,85,B6,Regular,C,208,Pays-de-la-Loire,1128.12,189,26-35
25944.0,1,0.89,7,5,37,50,B1,Diesel,A,10,Limousin,93.87,259,36-50
26156.0,1,1.0,10,2,58,50,B1,Regular,E,4116,Centre,1128.12,580,51-70
26242.0,1,1.0,6,14,75,50,B2,Diesel,A,42,Pays-de-la-Loire,1037.89,450,
26255.0,1,0.65,6,1,34,54,B3,Diesel,D,1729,Limousin,1128.12,204,26-35
26313.0,1,0.81,5,2,38,64,B2,Regular,E,4128,Pays-de-la-Loire,584.51,190,36-50
26380.0,1,1.0,10,9,46,55,B2,Diesel,B,92,Pays-de-la-Loire,991.68,460,36-50
26387.0,1,0.19,6,8,35,50,B1,Diesel,E,3541,Pays-de-la-Loire,1189.75,210,26-35
26395.0,1,1.0,4,6,22,95,B4,Regular,B,51,Pays-de-la-Loire,1128.12,88,18-25
26438.0,1,0.62,9,6,33,60,B1,Regular,B,64,Pays-de-la-Loire,241.34,297,26-35
26480.0,1,0.8,5,4,31,68,B3,Diesel,B,91,Pays-de-la-Loire,154.98,155,26-35
26551.0,1,0.5,6,8,34,53,B1,Diesel,B,84,Pays-de-la-Loire,1623.46,204,26-35
26584.0,1,0.16,4,13,47,50,B2,Regular,C,405,Pays-de-la-Loire,1128.12,188,36-50
26647.0,1,1.0,6,6,34,88,B1,Diesel,A,31,Pays-de-la-Loire,1128.12,204,26-35
26684.0,1,0.81,5,11,28,57,B6,Regular,E,6736,Ile-de-France,1128.12,140,26-35
26712.0,1,0.26,5,14,35,50,B2,Diesel,C,295,Pays-de-la-Loire,1128.12,175,26-35
26746.0,1,1.0,4,1,46,77,B12,Regular,A,44,Pays-de-la-Loire,1134.09,184,36-50
26769.0,1,0.75,7,13,45,90,B1,Regular,B,78,Pays-de-la-Loire,1128.12,315,36-50
26815.0,1,0.26,6,10,45,50,B1,Regular,A,22,Limousin,1128.12,270,36-50
26825.0,1,0.46,6,2,27,85,B3,Diesel,E,3301,Midi-Pyrenees,826.83,162,26-35
26871.0,1,1.0,7,14,37,72,B6,Regular,B,74,Midi-Pyrenees,1128.12,259,36-50
26931.0,1,1.0,9,9,53,50,B3,Regular,B,65,Pays-de-la-Loire,108.64,477,51-70
26959.0,1,1.0,7,10,19,95,B6,Regular,A,40,Pays-de-la-Loire,1128.12,133,18-25
27024.0,1,0.79,5,10,44,50,B5,Diesel,E,2694,Poitou-Charentes,36.95,220,36-50
27105.0,1,0.35,7,0,52,50,B3,Diesel,C,101,Aquitaine,92.37,364,51-70
27133.0,1,1.0,7,4,40,95,B2,Diesel,A,17,Centre,317.51,280,36-50
27224.0,1,0.42,6,6,29,64,B3,Diesel,A,41,Centre,4605.54,174,26-35
27242.0,1,0.83,5,9,29,72,B2,Diesel,A,42,Centre,2473.95,145,26-35
27252.0,1,1.0,10,5,26,64,B4,Regular,C,192,Centre,560.09,260,26-35
27310.0,1,1.0,4,11,54,50,B2,Regular,C,192,Centre,1128.12,216,51-70
27455.0,1,0.69,6,1,70,50,B1,Regular,C,115,Centre,2487.55,420,51-70
27507.0,1,1.0,6,4,43,50,B13,Diesel,B,51,Centre,3330.28,258,36-50
27509.0,1,0.71,4,11,51,77,B1,Diesel,A,41,Centre,1782.95,204,51-70
27519.0,1,0.96,4,8,51,50,B1,Regular,A,26,Centre,5907.42,204,51-70
27524.0,1,0.89,6,2,47,62,B1,Diesel,A,30,Centre,1128.12,282,36-50
27539.0,1,0.57,4,18,23,125,B2,Regular,E,3866,Centre,1128.12,92,18-25
27577.0,1,1.0,4,15,48,50,B1,Regular,A,42,Centre,1128.12,192,36-50
27660.0,1,0.46,5,12,19,50,B3,Diesel,A,43,Centre,1128.12,95,18-25
27728.0,1,0.34,7,12,58,55,B2,Diesel,C,222,Centre,1128.12,406,51-70
27748.0,1,0.43,5,10,31,85,B6,Diesel,C,222,Centre,2652.61,155,26-35
27836.0,1,1.0,5,1,61,62,B1,Diesel,B,53,Centre,1128.12,305,51-70
27886.0,1,0.06,10,8,34,50,B12,Regular,C,186,Centre,1128.12,340,26-35
27926.0,1,0.31,4,2,29,80,B1,Regular,F,27000,Ile-de-France,1128.12,116,26-35
27951.0,1,1.0,8,13,32,50,B2,Regular,C,380,Pays-de-la-Loire,71.47,256,26-35
27988.0,1,1.0,6,17,32,59,B4,Regular,D,1064,Centre,1128.12,192,26-35
28045.0,1,0.96,6,17,43,107,B3,Regular,B,82,Centre,1128.12,258,36-50
28068.0,1,0.1,6,6,28,64,B2,Diesel,D,741,Centre,3848.47,168,26-35
28070.0,1,0.87,5,2,28,50,B2,Diesel,D,741,Centre,329.2,140,26-35
28087.0,1,0.47,5,11,30,85,B2,Regular,D,741,Centre,1128.12,150,26-35
28168.0,1,0.3,7,5,54,50,B1,Diesel,C,335,Centre,1496.45,378,51-70
28210.0,1,0.66,6,3,51,61,B1,Diesel,A,48,Centre,1128.12,306,51-70
28218.0,1,0.58,7,2,74,50,B12,Regular,E,3866,Centre,1128.12,518,
28233.0,1,0.74,7,14,32,132,B1,Regular,E,4478,Ile-de-France,564.06,224,26-35
28303.0,1,0.51,7,14,55,68,B1,Regular,A,21,Basse-Normandie,1399.65,385,51-70
28309.0,1,1.0,7,7,57,50,B2,Diesel,A,13,Pays-de-la-Loire,172.25,399,51-70
28321.0,1,1.0,6,6,50,70,B6,Diesel,B,51,Centre,1128.12,300,36-50
28328.0,1,1.0,7,2,48,92,B1,Diesel,A,20,Centre,1128.12,336,36-50
28378.0,1,0.08,4,2,53,86,B1,Regular,D,1313,Centre,1128.12,212,51-70
28462.0,1,0.08,6,3,47,50,B5,Diesel,A,43,Centre,65.27,282,36-50
28509.0,1,0.09,8,9,76,50,B1,Diesel,A,48,Centre,115232.88,608,
28523.0,1,1.0,5,6,42,50,B4,Diesel,A,22,Centre,1128.13,210,36-50
28610.0,1,0.11,6,2,56,50,B3,Diesel,D,1440,Provence-Alpes-Cotes-D'Azur,1128.12,336,51-70
28615.0,1,1.0,4,5,50,52,B6,Regular,C,295,Centre,1128.12,200,36-50
28702.0,1,0.87,8,16,39,76,B10,Regular,C,295,Centre,1187.79,312,36-50
28705.0,1,1.0,6,5,43,58,B1,Diesel,C,399,Centre,1128.12,258,36-50
28742.0,1,0.31,9,4,65,50,B12,Regular,D,1054,Centre,1128.12,585,51-70
28928.0,1,1.0,6,11,26,64,B2,Regular,A,44,Centre,245.99,156,26-35
28939.0,1,1.0,5,5,29,64,B3,Diesel,B,84,Centre,148.79,145,26-35
28987.0,1,1.0,7,4,45,50,B12,Regular,D,1054,Centre,757.58,315,36-50
29067.0,1,0.59,7,2,31,51,B1,Diesel,A,28,Alsace,507.65,217,26-35
29076.0,1,1.0,4,13,77,52,B2,Regular,C,137,Centre,681.62,308,
29091.0,1,0.74,6,2,64,62,B1,Diesel,A,30,Centre,1191.57,384,51-70
29111.0,1,1.0,7,15,51,51,B1,Regular,A,44,Centre,1128.12,357,51-70
29136.0,1,0.19,10,8,23,95,B5,Diesel,C,308,Centre,614.49,230,18-25
29140.0,1,1.0,7,12,29,85,B2,Regular,A,44,Centre,327.79,203,26-35
29148.0,1,0.87,5,3,29,55,B3,Diesel,D,1054,Centre,255.43,145,26-35
29240.0,2,1.0,7,1,67,50,B5,Diesel,B,72,Centre,1766.68,469,51-70
29240.0,2,1.0,7,1,67,50,B5,Diesel,B,72,Centre,376.43,469,51-70
29266.0,1,1.0,7,2,53,50,B11,Regular,A,44,Centre,915.82,371,51-70
29282.0,1,1.0,6,11,47,76,B2,Diesel,D,1408,Pays-de-la-Loire,1128.0,282,36-50
29349.0,1,0.8,7,11,50,100,B1,Regular,E,3374,Alsace,1128.12,350,36-50
29371.0,1,0.9,8,15,42,50,B13,Regular,D,1408,Pays-de-la-Loire,102.72,336,36-50
29378.0,1,0.62,7,14,39,112,B1,Regular,D,713,Pays-de-la-Loire,1128.12,273,36-50
29392.0,1,0.66,5,6,41,50,B3,Diesel,C,444,Bretagne,21.15,205,36-50
29426.0,1,0.06,12,0,49,50,B12,Diesel,C,490,Pays-de-la-Loire,1128.12,588,36-50
29434.0,1,0.61,6,16,59,72,B2,Regular,C,167,Pays-de-la-Loire,1128.12,354,51-70
29469.0,1,0.52,4,16,50,50,B4,Regular,D,1408,Pays-de-la-Loire,1128.12,200,36-50
29493.0,1,1.0,5,3,30,68,B2,Diesel,C,167,Pays-de-la-Loire,1023.89,150,26-35
29519.0,1,0.06,10,12,47,78,B12,Regular,D,1199,Pays-de-la-Loire,4343.73,470,36-50
29543.0,1,1.0,4,11,59,50,B3,Diesel,D,1408,Pays-de-la-Loire,92.77,236,51-70
29567.0,2,0.5,13,14,33,51,B10,Regular,D,713,Pays-de-la-Loire,1128.12,429,26-35
29567.0,2,0.5,13,14,33,51,B10,Regular,D,713,Pays-de-la-Loire,1128.12,429,26-35
29669.0,1,0.91,8,16,59,62,B13,Diesel,D,575,Bretagne,1128.12,472,51-70
29694.0,1,0.45,8,8,26,76,B12,Regular,A,38,Centre,1208.7,208,26-35
29706.0,1,0.33,7,9,36,63,B1,Diesel,A,23,Poitou-Charentes,187.89,252,36-50
29755.0,2,1.0,6,1,48,51,B1,Regular,C,287,Bretagne,951.46,288,36-50
29755.0,2,1.0,6,1,48,51,B1,Regular,C,287,Bretagne,278.11,288,36-50
29761.0,1,1.0,6,14,41,61,B1,Regular,C,287,Bretagne,424.26,246,36-50
29778.0,1,0.58,6,11,33,85,B1,Diesel,C,136,Bretagne,1128.12,198,26-35
29878.0,1,0.75,6,13,41,50,B1,Regular,D,575,Bretagne,1987.24,246,36-50
29913.0,1,0.45,5,20,46,50,B5,Regular,D,541,Bretagne,1128.12,230,36-50
29993.0,1,0.58,7,5,43,58,B1,Diesel,B,65,Bretagne,1128.12,301,36-50
30011.0,1,1.0,5,10,39,50,B2,Diesel,B,98,Bretagne,1392.37,195,36-50
30056.0,1,1.0,8,4,56,50,B10,Diesel,D,747,Bretagne,229.69,448,51-70
30080.0,1,1.0,4,5,33,61,B11,Diesel,C,247,Bretagne,1106.4,132,26-35
30125.0,1,0.86,5,18,40,50,B3,Regular,C,359,Bretagne,1128.12,200,36-50
30210.0,1,0.61,10,2,39,50,B12,Diesel,C,247,Bretagne,1128.12,390,36-50
30212.0,1,1.0,7,2,28,50,B6,Regular,D,747,Bretagne,890.29,196,26-35
30217.0,1,1.0,5,4,65,50,B2,Regular,D,747,Bretagne,1128.12,325,51-70
30308.0,1,1.0,7,3,35,70,B1,Regular,C,165,Bretagne,1128.12,245,26-35
30353.0,1,1.0,7,12,32,112,B5,Diesel,C,165,Bretagne,1580.23,224,26-35
30394.0,1,0.6,7,10,38,76,B10,Diesel,D,747,Bretagne,1128.12,266,36-50
30402.0,1,0.31,5,12,28,88,B2,Diesel,C,165,Bretagne,626.7,140,26-35
30411.0,1,1.0,5,4,46,50,B5,Diesel,B,98,Bretagne,1128.12,230,36-50
30423.0,1,1.0,7,3,39,50,B5,Regular,C,431,Bretagne,921.31,273,36-50
30441.0,1,0.57,4,13,49,90,B1,Regular,E,3021,Bretagne,1128.12,196,36-50
30477.0,1,0.04,6,10,38,76,B1,Diesel,C,277,Aquitaine,1190.15,228,36-50
30479.0,1,0.81,6,14,38,81,B1,Diesel,C,277,Aquitaine,564.0,228,36-50
30519.0,1,0.92,4,2,47,55,B6,Regular,C,359,Bretagne,1128.12,188,36-50
30655.0,1,1.0,4,7,27,54,B2,Regular,F,27000,Ile-de-France,1472.37,108,26-35
30688.0,1,0.9,7,8,26,95,B3,Regular,C,165,Bretagne,3195.03,182,26-35
30697.0,1,1.0,5,8,55,50,B13,Diesel,C,287,Bretagne,1128.12,275,51-70
30714.0,1,0.95,7,3,39,50,B2,Diesel,D,747,Bretagne,1825.08,273,36-50
30718.0,1,0.98,8,1,48,50,B4,Diesel,D,747,Bretagne,1936.46,384,36-50
30738.0,1,0.62,11,11,37,50,B13,Regular,C,431,Bretagne,116318.9,407,36-50
30746.0,1,0.75,4,11,21,100,B1,Regular,C,165,Bretagne,986.46,84,18-25
30959.0,1,1.0,7,5,36,63,B6,Regular,D,1313,Centre,1128.12,252,36-50
31013.0,1,1.0,7,15,37,50,B1,Regular,B,57,Centre,1128.12,259,36-50
31022.0,1,0.07,7,9,32,50,B2,Regular,B,86,Haute-Normandie,1433.02,224,26-35
31073.0,1,1.0,7,5,45,50,B2,Regular,D,1974,Poitou-Charentes,1374.08,315,36-50
31092.0,1,1.0,6,5,45,106,B3,Diesel,A,21,Poitou-Charentes,4272.37,270,36-50
31106.0,1,0.1,6,12,23,80,B6,Regular,C,435,Poitou-Charentes,1128.12,138,18-25
31134.0,1,0.42,12,7,33,60,B5,Regular,D,1974,Poitou-Charentes,15316.87,396,26-35
31160.0,1,1.0,6,5,37,50,B6,Diesel,C,435,Poitou-Charentes,243.52,222,36-50
31166.0,1,1.0,7,7,37,50,B10,Diesel,D,1974,Poitou-Charentes,2814.71,259,36-50
31182.0,1,0.93,5,11,42,62,B2,Diesel,D,798,Poitou-Charentes,1128.12,210,36-50
31194.0,1,1.0,5,3,24,64,B3,Diesel,D,1974,Poitou-Charentes,2589.5,120,18-25
31259.0,1,0.52,4,6,54,50,B6,Regular,F,27000,Ile-de-France,474.22,216,51-70
31261.0,1,1.0,7,15,35,95,B2,Diesel,A,18,Centre,1128.12,245,26-35
31265.0,1,1.0,4,12,40,50,B6,Regular,A,20,Centre,1128.12,160,36-50
31359.0,1,1.0,11,3,48,50,B12,Diesel,C,214,Bourgogne,1128.12,528,36-50
31380.0,1,0.92,5,10,35,95,B2,Diesel,C,220,Centre,1128.13,175,26-35
31437.0,1,1.0,5,6,53,67,B5,Diesel,E,2362,Bourgogne,1128.12,265,51-70
31466.0,1,0.57,5,3,30,57,B3,Diesel,E,4128,Pays-de-la-Loire,1128.12,150,26-35
31490.0,1,0.11,7,11,28,76,B2,Diesel,C,220,Centre,533.57,196,26-35
31504.0,1,1.0,6,4,61,50,B2,Diesel,B,81,Centre,1128.12,366,51-70
31507.0,1,0.73,10,3,36,53,B1,Diesel,A,8,Limousin,3687.53,360,36-50
31531.0,1,1.0,6,3,42,82,B2,Diesel,A,35,Centre,1128.12,252,36-50
31540.0,1,1.0,6,4,33,54,B2,Regular,A,10,Centre,2075.68,198,26-35
31559.0,1,0.38,5,5,51,50,B1,Regular,C,214,Bourgogne,1128.12,255,51-70
31564.0,1,0.9,5,6,21,106,B1,Regular,C,214,Bourgogne,1128.12,105,18-25
31641.0,1,1.0,5,8,24,95,B1,Regular,A,43,Centre,1128.12,120,18-25
31658.0,1,0.86,6,9,33,54,B1,Diesel,C,214,Bourgogne,623.56,198,26-35
31685.0,1,1.0,5,24,20,106,B1,Regular,C,214,Bourgogne,1128.12,100,18-25
31752.0,1,0.8,7,14,37,56,B1,Regular,A,30,Limousin,1199.39,259,36-50
31753.0,1,0.19,9,11,37,87,B2,Regular,A,30,Limousin,1128.12,333,36-50
31774.0,1,0.13,7,13,24,76,B1,Regular,C,214,Bourgogne,531.32,168,18-25
31817.0,1,1.0,4,4,56,50,B2,Regular,A,16,Bourgogne,564.06,224,51-70
31822.0,1,0.58,5,6,29,80,B2,Diesel,B,86,Languedoc-Roussillon,1128.12,145,26-35
31877.0,1,0.13,5,9,50,54,B2,Diesel,C,346,Bourgogne,1128.12,250,36-50
31878.0,1,0.86,7,3,50,74,B2,Diesel,C,346,Bourgogne,1128.12,350,36-50
31966.0,1,1.0,8,9,21,148,B4,Regular,C,214,Bourgogne,1128.12,168,18-25
32018.0,1,1.0,4,1,63,50,B2,Regular,A,25,Bourgogne,39.0,252,51-70
32039.0,1,0.29,6,5,27,71,B1,Diesel,A,6,Centre,1087.56,162,26-35
32096.0,1,0.66,5,7,27,72,B5,Diesel,A,11,Centre,1077.15,135,26-35
32133.0,1,0.82,6,3,30,68,B1,Diesel,A,48,Centre,153.83,180,26-35
32135.0,1,0.08,7,14,45,77,B2,Regular,D,741,Centre,3230.1,315,36-50
32162.0,1,0.9,7,2,35,54,B2,Regular,D,1600,Centre,1128.12,245,26-35
32187.0,1,0.75,6,1,24,95,B2,Regular,E,6689,Ile-de-France,1128.12,144,18-25
32300.0,1,0.33,6,9,37,50,B5,Regular,C,126,Centre,373.36,222,36-50
32404.0,1,0.67,5,1,23,80,B1,Diesel,A,24,Centre,1280.57,115,18-25
32472.0,1,0.47,6,7,34,81,B2,Diesel,C,153,Poitou-Charentes,90.27,204,26-35
32473.0,1,1.0,8,12,44,50,B1,Diesel,C,153,Poitou-Charentes,1128.12,352,36-50
32487.0,1,0.45,6,10,31,50,B6,Regular,B,93,Poitou-Charentes,1128.12,186,26-35
32593.0,1,0.1,7,7,41,114,B2,Regular,C,153,Poitou-Charentes,2037.72,287,36-50
32603.0,1,1.0,7,2,81,58,B1,Regular,C,104,Poitou-Charentes,630.46,567,
32619.0,1,1.0,10,5,44,53,B5,Diesel,B,94,Poitou-Charentes,91.71,440,36-50
32686.0,1,0.78,5,14,45,50,B3,Regular,C,105,Centre,2715.79,225,36-50
32695.0,1,1.0,6,9,35,50,B1,Diesel,A,27,Centre,1128.12,210,26-35
32706.0,1,1.0,7,10,37,50,B2,Regular,C,105,Centre,309.29,259,36-50
32735.0,1,0.64,5,11,19,125,B2,Regular,C,203,Centre,8363.96,95,18-25
32776.0,1,0.26,9,13,31,68,B2,Regular,D,1313,Centre,4602.32,279,26-35
32819.0,1,1.0,4,8,36,50,B5,Regular,C,282,Centre,25.66,144,36-50
32867.0,1,0.84,6,2,29,95,B2,Diesel,F,15703,Ile-de-France,1163.61,174,26-35
32901.0,1,1.0,9,9,40,68,B1,Regular,D,1064,Centre,1128.12,360,36-50
32931.0,1,1.0,7,7,59,76,B1,Regular,C,373,Nord-Pas-de-Calais,319.21,413,51-70
32969.0,1,1.0,5,4,62,69,B6,Diesel,C,105,Centre,1128.12,310,51-70
33001.0,1,1.0,5,9,35,64,B5,Diesel,C,105,Centre,1128.12,175,26-35
33071.0,1,0.41,7,4,41,50,B1,Diesel,A,27,Centre,586.08,287,36-50
33102.0,1,1.0,6,6,37,62,B6,Diesel,D,1313,Centre,1128.12,222,36-50
33124.0,1,0.54,4,0,20,95,B4,Diesel,C,105,Centre,335.33,80,18-25
33129.0,1,1.0,6,14,46,50,B3,Regular,C,435,Poitou-Charentes,1128.12,276,36-50
33137.0,1,0.98,6,8,47,50,B1,Diesel,A,25,Poitou-Charentes,1128.12,282,36-50
33157.0,1,1.0,6,1,54,50,B2,Diesel,C,128,Poitou-Charentes,3921.7,324,51-70
33201.0,1,1.0,5,4,32,69,B2,Diesel,C,362,Poitou-Charentes,1303.48,160,26-35
33243.0,1,1.0,4,10,67,50,B1,Regular,D,1974,Poitou-Charentes,1128.12,268,51-70
33264.0,1,0.92,9,15,54,50,B1,Regular,C,128,Poitou-Charentes,1827.99,486,51-70
33268.0,1,1.0,10,8,26,90,B2,Diesel,D,826,Poitou-Charentes,1128.12,260,26-35
33299.0,1,0.35,5,6,23,85,B1,Regular,B,64,Aquitaine,92.91,115,18-25
33321.0,1,0.79,4,6,47,90,B6,Regular,D,1974,Poitou-Charentes,256.67,188,36-50
33325.0,1,0.8,6,8,20,95,B6,Diesel,B,81,Poitou-Charentes,1128.12,120,18-25
33385.0,1,0.75,5,20,51,95,B5,Regular,C,230,Poitou-Charentes,1128.12,255,51-70
33428.0,1,0.45,5,7,52,57,B2,Diesel,D,1974,Poitou-Charentes,1643.48,260,51-70
33431.0,1,0.02,6,12,51,100,B6,Regular,D,1974,Poitou-Charentes,868.93,306,51-70
33470.0,1,1.0,10,9,27,68,B10,Diesel,D,1974,Poitou-Charentes,1128.12,270,26-35
33488.0,1,0.65,7,6,34,57,B4,Regular,A,29,Poitou-Charentes,399.66,238,26-35
33523.0,1,0.94,6,8,22,106,B2,Diesel,B,88,Poitou-Charentes,1128.12,132,18-25
33552.0,1,0.72,7,7,75,88,B2,Regular,B,80,Poitou-Charentes,1128.12,525,
33589.0,1,0.31,5,2,27,85,B3,Regular,C,298,Poitou-Charentes,286.51,135,26-35
33602.0,1,0.29,4,12,40,68,B2,Regular,D,1974,Poitou-Charentes,2237.49,160,36-50
33708.0,1,1.0,6,7,58,50,B13,Diesel,B,85,Pays-de-la-Loire,913.52,348,51-70
33739.0,1,0.55,4,4,31,68,B13,Regular,E,3541,Pays-de-la-Loire,1120.12,124,26-35
33812.0,1,0.16,5,13,22,112,B2,Regular,C,213,Poitou-Charentes,84.56,110,18-25
33822.0,1,0.79,5,1,58,50,B1,Diesel,D,657,Poitou-Charentes,641.72,290,51-70
33830.0,1,0.57,5,8,49,50,B2,Diesel,D,657,Poitou-Charentes,1128.12,245,36-50
33834.0,1,0.16,6,6,51,50,B14,Regular,D,657,Poitou-Charentes,1206.53,306,51-70
33865.0,1,0.83,5,8,45,50,B2,Diesel,A,20,Poitou-Charentes,1128.12,225,36-50
33905.0,1,1.0,13,2,49,55,B5,Regular,D,657,Poitou-Charentes,1128.12,637,36-50
33946.0,1,0.56,9,14,43,100,B1,Regular,D,657,Poitou-Charentes,1128.12,387,36-50
33982.0,1,1.0,4,1,27,85,B3,Diesel,D,965,Poitou-Charentes,59.61,108,26-35
34000.0,1,1.0,10,13,27,80,B5,Regular,A,12,Poitou-Charentes,956.6,270,26-35
34039.0,1,0.16,9,14,34,85,B12,Regular,D,657,Poitou-Charentes,1128.12,306,26-35
34192.0,1,0.36,7,12,52,90,B1,Regular,B,57,Poitou-Charentes,1128.12,364,51-70
34195.0,1,1.0,7,3,45,50,B1,Regular,E,2694,Poitou-Charentes,77.12,315,36-50
34273.0,1,1.0,4,6,29,95,B2,Diesel,C,393,Centre,2132.54,116,26-35
34286.0,1,0.57,6,5,42,50,B3,Diesel,E,4116,Centre,787.17,252,36-50
34367.0,1,1.0,6,16,46,85,B2,Diesel,D,1313,Centre,2280.57,276,36-50
34369.0,1,0.03,6,5,23,85,B2,Diesel,A,15,Centre,4644.02,138,18-25
34415.0,1,0.58,11,4,37,62,B1,Diesel,B,72,Provence-Alpes-Cotes-D'Azur,1128.12,407,36-50
34544.0,1,1.0,5,9,54,50,B3,Diesel,B,84,Centre,75.32,270,51-70
34595.0,1,0.88,6,2,35,67,B2,Regular,F,27000,Ile-de-France,1128.12,210,26-35
34713.0,1,1.0,7,4,60,50,B5,Diesel,D,1341,Champagne-Ardenne,459.14,420,51-70
34719.0,1,0.74,6,11,47,50,B1,Diesel,D,1313,Centre,364.81,282,36-50
34720.0,1,1.0,7,1,46,53,B1,Diesel,B,84,Centre,1128.12,322,36-50
34727.0,1,1.0,7,7,65,50,B12,Regular,A,30,Centre,1745.23,455,51-70
